"","pvalue","ARI","Gene","TruePvalue","Clustering","Thinning","GeneSymbol"
"673",1.10419299506942e-15,0.765333952550641,"ENSG00000163041",5.0225521059701e-13,"Multivariate","Conditional","H3-3A"
"674",7.67898295869152e-81,0.765333952550641,"ENSG00000164032",2.94724898843373e-144,"Multivariate","Conditional","H2AZ1"
"675",1.43517189139113e-39,0.765333952550641,"ENSG00000125740",4.5171485365238e-71,"Multivariate","Conditional","FOSB"
"676",1.5653585129259e-57,0.765333952550641,"ENSG00000124172",6.69712039981629e-92,"Multivariate","Conditional","ATP5F1E"
"677",2.03984602704095e-42,0.765333952550641,"ENSG00000167996",3.34286287033666e-77,"Multivariate","Conditional","FTH1"
"678",0.0260356019641399,0.765333952550641,"ENSG00000092841",0.701728361149517,"Multivariate","Conditional","MYL6"
"679",1.43731179833855e-123,0.765333952550641,"ENSG00000135486",4.90884181380861e-166,"Multivariate","Conditional","HNRNPA1"
"680",1.07949329203439e-96,0.765333952550641,"ENSG00000116251",3.95950804370146e-154,"Multivariate","Conditional","RPL22"
"681",1.91570851566838e-36,0.765333952550641,"ENSG00000206503",2.03409057042458e-52,"Multivariate","Conditional","HLA-A"
"682",7.70085990330332e-37,0.765333952550641,"ENSG00000051523",6.71533608661204e-59,"Multivariate","Conditional","CYBA"
"683",1.26353526749568e-31,0.765333952550641,"ENSG00000267519",1.06887055430289e-58,"Multivariate","Conditional",NA
"684",1.98132936606843e-117,0.765333952550641,"ENSG00000124795",5.18789150030716e-156,"Multivariate","Conditional","DEK"
"685",6.34681020098944e-30,0.765333952550641,"ENSG00000187837",4.17161079668474e-56,"Multivariate","Conditional","H1-2"
"686",3.27972764016323e-87,0.765333952550641,"ENSG00000181163",3.3770353786496e-139,"Multivariate","Conditional","NPM1"
"687",7.29554769869671e-131,0.765333952550641,"ENSG00000233276",3.99217085063114e-173,"Multivariate","Conditional","GPX1"
"688",1.94287666755894e-111,0.765333952550641,"ENSG00000115053",6.07963870614385e-153,"Multivariate","Conditional","NCL"
"689",1.06308399259468e-54,0.765333952550641,"ENSG00000149516",7.23840797160637e-80,"Multivariate","Conditional","MS4A3"
"690",7.09006311060681e-141,0.765333952550641,"ENSG00000084207",4.62077471040198e-169,"Multivariate","Conditional","GSTP1"
"691",4.13291650737849e-51,0.765333952550641,"ENSG00000115271",3.5255119677058e-106,"Multivariate","Conditional","GCA"
"692",1.9373643644098e-44,0.765333952550641,"ENSG00000117724",8.05363242129849e-90,"Multivariate","Conditional","CENPF"
"693",1.10610569715301e-88,0.765333952550641,"ENSG00000204287",8.44984977781753e-143,"Multivariate","Conditional","HLA-DRA"
"694",1.8141092058823e-17,0.765333952550641,"ENSG00000100906",3.82219965324873e-39,"Multivariate","Conditional","NFKBIA"
"695",4.43972981143125e-103,0.765333952550641,"ENSG00000187109",3.87794898901163e-149,"Multivariate","Conditional","NAP1L1"
"696",1.65024414320311e-08,0.765333952550641,"ENSG00000188536",2.4044829399134e-08,"Multivariate","Conditional","HBA2"
"697",2.56796519217801e-74,0.765333952550641,"ENSG00000124614",1.19594564036366e-132,"Multivariate","Conditional","RPS10"
"698",1.74651688919187e-44,0.765333952550641,"ENSG00000132475",2.96828169556827e-63,"Multivariate","Conditional","H3-3B"
"699",6.28459054470273e-54,0.765333952550641,"ENSG00000212907",1.90755069181969e-78,"Multivariate","Conditional","ND4L"
"700",2.95506122919353e-119,0.765333952550641,"ENSG00000119335",1.12012112483794e-156,"Multivariate","Conditional","SET"
"701",2.02524787525661e-21,0.765333952550641,"ENSG00000108654",3.58692115231887e-22,"Multivariate","Conditional","DDX5"
"702",3.68767797811602e-80,0.765333952550641,"ENSG00000109971",1.11898701791089e-130,"Multivariate","Conditional","HSPA8"
"703",6.20960570556764e-09,0.765333952550641,"ENSG00000144802",1.19924809323653e-19,"Multivariate","Conditional","NFKBIZ"
"704",6.07633287813561e-06,0.765333952550641,"ENSG00000291237",6.44982132029518e-09,"Multivariate","Conditional",NA
"705",1.01927194833614e-84,0.765333952550641,"ENSG00000096006",1.19177376049164e-142,"Multivariate","Conditional","CRISP3"
"706",3.10716200981611e-122,0.765333952550641,"ENSG00000272398",7.94403756801938e-168,"Multivariate","Conditional","CD24"
"707",0.63628404557319,0.765333952550641,"ENSG00000105835",0.00377898355877918,"Multivariate","Conditional","NAMPT"
"708",7.03664881826978e-20,0.765333952550641,"ENSG00000163466",1.85450133466681e-26,"Multivariate","Conditional","ARPC2"
"709",7.71577425950215e-80,0.765333952550641,"ENSG00000107581",5.75618586547206e-131,"Multivariate","Conditional","EIF3A"
"710",0.000289161666270441,0.765333952550641,"ENSG00000100300",0.000163573799664172,"Multivariate","Conditional","TSPO"
"711",2.86918253496927e-84,0.765333952550641,"ENSG00000127022",2.4940627918533e-119,"Multivariate","Conditional","CANX"
"712",1.00959428090651e-27,0.765333952550641,"ENSG00000173812",1.50562745190808e-44,"Multivariate","Conditional","EIF1"
"713",1.61197713319338e-12,0.765333952550641,"ENSG00000160888",3.94256455059103e-25,"Multivariate","Conditional","IER2"
"714",2.06169264817753e-95,0.765333952550641,"ENSG00000131143",1.16697877883923e-142,"Multivariate","Conditional","COX4I1"
"715",1.45429950437734e-20,0.765333952550641,"ENSG00000142669",7.60779137862357e-41,"Multivariate","Conditional","SH3BGRL3"
"716",1.0537515554171e-71,0.765333952550641,"ENSG00000113648",1.28788663770529e-111,"Multivariate","Conditional","MACROH2A1"
"717",3.55030846674792e-92,0.765333952550641,"ENSG00000163993",7.91868495954182e-152,"Multivariate","Conditional","S100P"
"718",7.59248917298571e-83,0.765333952550641,"ENSG00000136938",4.36759661952201e-126,"Multivariate","Conditional","ANP32B"
"719",8.44951045386652e-23,0.765333952550641,"ENSG00000111348",9.64127041085358e-31,"Multivariate","Conditional","ARHGDIB"
"720",2.44914548439904e-73,0.765333952550641,"ENSG00000132965",7.33125500454006e-123,"Multivariate","Conditional","ALOX5AP"
"721",6.16730869899555e-83,0.765333952550641,"ENSG00000169554",5.33226414610462e-131,"Multivariate","Conditional","ZEB2"
"722",4.9752865433724e-82,0.765333952550641,"ENSG00000070081",1.29877289766369e-120,"Multivariate","Conditional","NUCB2"
"723",1.97578053964888e-84,0.765333952550641,"ENSG00000142864",2.40381218878695e-129,"Multivariate","Conditional","SERBP1"
"724",1.15404162474338e-118,0.765333952550641,"ENSG00000203875",1.05436905386046e-153,"Multivariate","Conditional","SNHG5"
"725",3.34831360010932e-06,0.765333952550641,"ENSG00000081237",9.70267358403988e-12,"Multivariate","Conditional","PTPRC"
"726",0.420037114452513,0.765333952550641,"ENSG00000163191",0.161665176447206,"Multivariate","Conditional","S100A11"
"727",1.58154336152785e-90,0.765333952550641,"ENSG00000167658",7.65182006895188e-144,"Multivariate","Conditional","EEF2"
"728",2.55375845641227e-107,0.765333952550641,"ENSG00000069275",9.37539732747567e-160,"Multivariate","Conditional","NUCKS1"
"729",7.34671360423323e-47,0.765333952550641,"ENSG00000165168",3.31649273940051e-74,"Multivariate","Conditional","CYBB"
"730",4.27148491193553e-112,0.765333952550641,"ENSG00000182774",2.65891724536286e-156,"Multivariate","Conditional","RPS17"
"731",4.64205622383442e-60,0.765333952550641,"ENSG00000147649",1.85395600991073e-98,"Multivariate","Conditional","MTDH"
"732",1.38316217777085e-32,0.765333952550641,"ENSG00000168298",8.18873371156765e-84,"Multivariate","Conditional","H1-4"
"733",3.28752864090778e-11,0.765333952550641,"ENSG00000143384",3.51537391436443e-18,"Multivariate","Conditional","MCL1"
"734",1.61411424819655e-52,0.765333952550641,"ENSG00000145287",2.47527755507984e-82,"Multivariate","Conditional","PLAC8"
"735",0.242632325595693,0.765333952550641,"ENSG00000140575",0.00278711130721926,"Multivariate","Conditional","IQGAP1"
"736",1.01234801338338e-74,0.765333952550641,"ENSG00000101439",9.06062793614508e-123,"Multivariate","Conditional","CST3"
"737",1.01725888241583e-05,0.765333952550641,"ENSG00000163131",1.24969242472001e-12,"Multivariate","Conditional","CTSS"
"738",3.45449476497882e-64,0.765333952550641,"ENSG00000067225",2.55375093883374e-97,"Multivariate","Conditional","PKM"
"739",1.31263578729671e-17,0.765333952550641,"ENSG00000143933",1.60326398205272e-23,"Multivariate","Conditional","CALM2"
"740",3.525910267199e-43,0.765333952550641,"ENSG00000152601",1.40919241931321e-61,"Multivariate","Conditional","MBNL1"
"741",2.02211195513899e-68,0.765333952550641,"ENSG00000204936",3.45375430427601e-127,"Multivariate","Conditional","CD177"
"742",7.7309276235018e-19,0.765333952550641,"ENSG00000059804",3.28229559839539e-34,"Multivariate","Conditional","SLC2A3"
"743",5.12816842843266e-73,0.765333952550641,"ENSG00000184897",3.96949601019336e-108,"Multivariate","Conditional","H1-10"
"744",3.67748734721545e-29,0.765333952550641,"ENSG00000150991",7.54272827250738e-58,"Multivariate","Conditional","UBC"
"745",3.05956283564242e-27,0.765333952550641,"ENSG00000166913",1.19708073508626e-44,"Multivariate","Conditional","YWHAB"
"746",8.69205299514927e-72,0.765333952550641,"ENSG00000085265",9.11488357262664e-85,"Multivariate","Conditional","FCN1"
"747",1.03260229870602e-94,0.765333952550641,"ENSG00000124942",1.89040768412085e-148,"Multivariate","Conditional","AHNAK"
"748",0.00866991742965665,0.765333952550641,"ENSG00000198668",0.0431725659701925,"Multivariate","Conditional","CALM1"
"749",0.0645671920788935,0.765333952550641,"ENSG00000131236",9.37320311060274e-06,"Multivariate","Conditional","CAP1"
"750",0.0045904968190875,0.765333952550641,"ENSG00000163660",0.00126647379805503,"Multivariate","Conditional","CCNL1"
"751",8.92163689403966e-15,0.765333952550641,"ENSG00000127528",3.72457845711511e-27,"Multivariate","Conditional","KLF2"
"752",0.0205516361356507,0.765333952550641,"ENSG00000162704",0.000446328280649351,"Multivariate","Conditional","ARPC5"
"753",4.54296306022723e-68,0.765333952550641,"ENSG00000092199",2.65323898047873e-119,"Multivariate","Conditional","HNRNPC"
"754",7.05507270275879e-31,0.765333952550641,"ENSG00000066279",3.60486302244638e-55,"Multivariate","Conditional","ASPM"
"755",7.6598764018085e-11,0.765333952550641,"ENSG00000204389",4.2217334954275e-08,"Multivariate","Conditional","HSPA1A"
"756",4.63841111880453e-95,0.765333952550641,"ENSG00000197728",5.20256452211766e-138,"Multivariate","Conditional","RPS26"
"757",2.03101274840079e-76,0.765333952550641,"ENSG00000087460",7.24396513300704e-110,"Multivariate","Conditional","GNAS"
"758",2.51015990187574e-118,0.765333952550641,"ENSG00000117632",6.81680727127696e-166,"Multivariate","Conditional","STMN1"
"759",1.03698638951878e-91,0.765333952550641,"ENSG00000144381",1.084205735546e-143,"Multivariate","Conditional","HSPD1"
"760",3.23715625400082e-52,0.765333952550641,"ENSG00000197747",7.6764977490705e-101,"Multivariate","Conditional","S100A10"
"761",3.6211736745004e-114,0.765333952550641,"ENSG00000166794",2.41066806167467e-153,"Multivariate","Conditional","PPIB"
"762",9.64256057944992e-35,0.765333952550641,"ENSG00000136527",2.56246082261221e-48,"Multivariate","Conditional","TRA2B"
"763",2.11997185792422e-17,0.765333952550641,"ENSG00000163931",1.10112842230907e-20,"Multivariate","Conditional","TKT"
"764",5.88139318904981e-121,0.765333952550641,"ENSG00000135390",6.41274834045935e-158,"Multivariate","Conditional","ATP5MC2"
"765",6.4686332833896e-29,0.765333952550641,"ENSG00000130522",4.36616275953567e-54,"Multivariate","Conditional","JUND"
"766",7.28425095480529e-83,0.765333952550641,"ENSG00000170144",3.09866275637538e-121,"Multivariate","Conditional","HNRNPA3"
"767",7.94733446971906e-53,0.765333952550641,"ENSG00000121316",1.26031337306353e-78,"Multivariate","Conditional","PLBD1"
"768",2.4157892449595e-31,0.765333952550641,"ENSG00000077984",6.62638633963602e-52,"Multivariate","Conditional","CST7"
"769",3.74142689771637e-21,0.765333952550641,"ENSG00000124831",1.16497386886623e-36,"Multivariate","Conditional","LRRFIP1"
"770",5.25225084164721e-133,0.765333952550641,"ENSG00000118640",7.29783202169451e-165,"Multivariate","Conditional","VAMP8"
"771",8.01884185696111e-31,0.765333952550641,"ENSG00000157514",6.49658778397826e-56,"Multivariate","Conditional","TSC22D3"
"772",2.62968916307821e-42,0.765333952550641,"ENSG00000221869",1.77044164542746e-71,"Multivariate","Conditional","CEBPD"
"773",2.85343215538525e-37,0.765333952550641,"ENSG00000179869",5.19252493185092e-90,"Multivariate","Conditional","ABCA13"
"774",4.3395974961604e-73,0.765333952550641,"ENSG00000205581",1.52867921516829e-118,"Multivariate","Conditional","HMGN1"
"775",2.24197658491505e-38,0.765333952550641,"ENSG00000165119",3.89915660645227e-72,"Multivariate","Conditional","HNRNPK"
"776",4.20404160223155e-11,0.765333952550641,"ENSG00000121966",1.08745160153841e-20,"Multivariate","Conditional","CXCR4"
"777",9.64480848161801e-66,0.765333952550641,"ENSG00000110077",2.63601046976179e-115,"Multivariate","Conditional","MS4A6A"
"778",1.12422623457182e-35,0.765333952550641,"ENSG00000124575",2.36312123114801e-77,"Multivariate","Conditional","H1-3"
"779",5.09375919729991e-108,0.765333952550641,"ENSG00000131018",1.13593118785867e-156,"Multivariate","Conditional","SYNE1"
"780",4.94340497747521e-96,0.765333952550641,"ENSG00000111669",1.1196185037377e-137,"Multivariate","Conditional","TPI1"
"781",2.66514436184267e-86,0.765333952550641,"ENSG00000159339",8.47960218024466e-137,"Multivariate","Conditional","PADI4"
"782",5.30737554217216e-89,0.765333952550641,"ENSG00000112081",3.25371118430547e-125,"Multivariate","Conditional","SRSF3"
"783",1.22287263234826e-14,0.765333952550641,"ENSG00000120738",2.01828230044027e-25,"Multivariate","Conditional","EGR1"
"784",4.20687839516715e-14,0.765333952550641,"ENSG00000114353",1.48054240987147e-31,"Multivariate","Conditional","GNAI2"
"785",1.57017187276613e-55,0.765333952550641,"ENSG00000135821",5.8570233726094e-85,"Multivariate","Conditional","GLUL"
"786",6.75259971530041e-115,0.765333952550641,"ENSG00000240972",6.02396015169617e-165,"Multivariate","Conditional","MIF"
"787",3.66837585664477e-93,0.765333952550641,"ENSG00000101347",8.70919388995338e-148,"Multivariate","Conditional","SAMHD1"
"788",5.96996672761751e-105,0.765333952550641,"ENSG00000105472",5.47030216759743e-160,"Multivariate","Conditional","CLEC11A"
"789",1.13198454046721e-92,0.765333952550641,"ENSG00000106153",2.42529164796233e-130,"Multivariate","Conditional","CHCHD2"
"790",4.55186064719483e-43,0.765333952550641,"ENSG00000067560",7.60520864899717e-67,"Multivariate","Conditional","RHOA"
"791",7.67165610364124e-85,0.765333952550641,"ENSG00000127184",6.44110482468237e-125,"Multivariate","Conditional","COX7C"
"792",0.0262927670464483,0.765333952550641,"ENSG00000171223",0.126572539432097,"Multivariate","Conditional","JUNB"
"793",3.03165923107236e-78,0.765333952550641,"ENSG00000124469",1.07317190914357e-138,"Multivariate","Conditional","CEACAM8"
"794",0.013976546218347,0.765333952550641,"ENSG00000030582",1.04930534535888e-07,"Multivariate","Conditional","GRN"
"795",1.2756671937869e-36,0.765333952550641,"ENSG00000184357",7.44697659866934e-66,"Multivariate","Conditional","H1-5"
"796",6.55129081668287e-05,0.765333952550641,"ENSG00000206172",1.16271228432762e-06,"Multivariate","Conditional","HBA1"
"797",1.04675446201995e-32,0.765333952550641,"ENSG00000121691",2.45284179638779e-54,"Multivariate","Conditional","CAT"
"798",1.53719989511033e-100,0.765333952550641,"ENSG00000185624",1.03970396299668e-139,"Multivariate","Conditional","P4HB"
"799",9.71274944718568e-103,0.765333952550641,"ENSG00000167004",1.49121281189984e-145,"Multivariate","Conditional","PDIA3"
"800",5.23035103117458e-56,0.765333952550641,"ENSG00000113810",1.45363637277831e-91,"Multivariate","Conditional","SMC4"
"801",5.02550175263441e-26,0.765333952550641,"ENSG00000111229",7.66045073531378e-36,"Multivariate","Conditional","ARPC3"
"802",4.3176447513606e-12,0.765333952550641,"ENSG00000265972",8.5660878923478e-13,"Multivariate","Conditional","TXNIP"
"803",7.33800361685039e-52,0.765333952550641,"ENSG00000169045",9.36688645687721e-79,"Multivariate","Conditional","HNRNPH1"
"804",2.79381569455939e-106,0.765333952550641,"ENSG00000120802",5.42771097805597e-153,"Multivariate","Conditional","TMPO"
"805",4.43300994263198e-38,0.765333952550641,"ENSG00000162511",1.12733699560399e-47,"Multivariate","Conditional","LAPTM5"
"806",0.000701317890313444,0.765333952550641,"ENSG00000164924",0.000632941942554766,"Multivariate","Conditional","YWHAZ"
"807",4.08393395073036e-70,0.765333952550641,"ENSG00000138668",7.08991128558657e-116,"Multivariate","Conditional","HNRNPD"
"808",2.24609648233784e-21,0.765333952550641,"ENSG00000135404",1.14298996168937e-36,"Multivariate","Conditional","CD63"
"809",1.17958516477879e-85,0.765333952550641,"ENSG00000156467",1.14192587162689e-128,"Multivariate","Conditional","UQCRB"
"810",4.73366281434122e-92,0.765333952550641,"ENSG00000145741",1.71202978338714e-123,"Multivariate","Conditional","BTF3"
"811",1.32985742052929e-11,0.765333952550641,"ENSG00000143669",1.69903053797938e-27,"Multivariate","Conditional","LYST"
"812",2.74124683664283e-21,0.765333952550641,"ENSG00000128016",3.81413372646495e-33,"Multivariate","Conditional","ZFP36"
"813",1.75822748654661e-123,0.765333952550641,"ENSG00000241343",9.98192436445234e-167,"Multivariate","Conditional","RPL36A"
"814",1.11745790650963e-28,0.765333952550641,"ENSG00000118503",8.14589201320689e-68,"Multivariate","Conditional","TNFAIP3"
"815",1.04933002674512e-49,0.765333952550641,"ENSG00000116560",1.31526989210266e-89,"Multivariate","Conditional","SFPQ"
"816",0.000969291101825645,0.765333952550641,"ENSG00000101608",4.46918763492447e-10,"Multivariate","Conditional","MYL12A"
